date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,day_month,month,hour,min,at_station
2023-01-12,17:37:00,Thursday,bay station,SUDP,4,7,W,BD,5067,12,1,17,37,1
2023-01-12,17:38:00,Thursday,royal york station,EUNT,10,13,W,BD,5228,12,1,17,38,1
2023-01-12,18:10:00,Thursday,college station,MUO,3,6,N,YU,5826,12,1,18,10,1
2023-01-12,18:13:00,Thursday,chester station,TUMVS,5,8,E,BD,5278,12,1,18,13,1
2023-01-12,18:22:00,Thursday,kipling station,MUTO,3,6,unknown,BD,0,12,1,18,22,1
2023-01-12,18:55:00,Thursday,high park station,MUPAA,4,7,W,BD,5129,12,1,18,55,1
2023-01-12,20:21:00,Thursday,kipling station,MUTO,4,8,unknown,BD,0,12,1,20,21,1
2023-01-12,20:25:00,Thursday,queens park station,SUDP,14,17,S,YU,5966,12,1,20,25,1
2023-01-12,20:26:00,Thursday,lansdowne station,SUDP,4,8,E,BD,5368,12,1,20,26,1
2023-01-12,21:14:00,Thursday,kennedy station,TUO,4,8,W,BD,5366,12,1,21,14,1
2023-01-12,21:32:00,Thursday,lawrence west station,MUATC,3,6,S,YU,5776,12,1,21,32,1
2023-01-12,21:40:00,Thursday,finch west station,MUIR,6,9,S,YU,5521,12,1,21,40,1
2023-01-12,22:13:00,Thursday,dundas station,SUUT,22,27,N,YU,5681,12,1,22,13,1
2023-01-12,22:16:00,Thursday,royal york station,SUDP,4,8,W,BD,5335,12,1,22,16,1
2023-01-12,22:44:00,Thursday,king station,MUSAN,8,13,N,YU,5521,12,1,22,44,1
2023-01-12,00:22:00,Thursday,spadina station,SUUT,11,16,E,BD,5204,12,1,0,22,1
2023-01-12,20:55:00,Thursday,bayview station,EUDO,8,13,E,SHP,6161,12,1,20,55,1
2023-01-12,01:31:00,Thursday,don mills station,TUMVS,8,13,E,SHP,6176,12,1,1,31,1
2023-01-13,06:01:00,Friday,scarborough centre station,ERDO,3,8,S,SRT,3018,13,1,6,1,1
2023-01-13,07:08:00,Friday,greenwood station,EUNT,5,8,E,BD,5025,13,1,7,8,1
2023-01-13,07:20:00,Friday,kennedy station,SUDP,5,8,E,BD,5080,13,1,7,20,1
2023-01-13,09:08:00,Friday,st george station,MUIR,3,6,S,YU,6046,13,1,9,8,1
2023-01-13,10:23:00,Friday,dufferin station,SUUT,14,17,E,YU,5291,13,1,10,23,1
2023-01-13,12:13:00,Friday,bathurst station,EUCD,8,11,W,BD,5228,13,1,12,13,1
2023-01-13,13:03:00,Friday,keele station,EUDO,3,6,E,BD,5060,13,1,13,3,1
2023-01-13,14:34:00,Friday,museum station,SUDP,13,16,N,BD,6056,13,1,14,34,1
2023-01-13,14:49:00,Friday,st andrew station,MUPAA,5,9,N,YU,5896,13,1,14,49,1
2023-01-13,15:08:00,Friday,islington station,MUIR,3,6,W,BD,5059,13,1,15,8,1
2023-01-13,16:37:00,Friday,bathurst station,MUD,3,6,W,BD,5131,13,1,16,37,1
2023-01-13,18:21:00,Friday,bloor yonge station,SUDP,4,6,S,YU,5501,13,1,18,21,1
2023-01-13,19:11:00,Friday,finch station,MUSAN,3,6,N,YU,5516,13,1,19,11,1
2023-01-13,22:13:00,Friday,wellesley station,SUDP,5,10,S,YU,5526,13,1,22,13,1
2023-01-13,23:45:00,Friday,pioneer village  station,SUO,13,18,unknown,YU,5596,13,1,23,45,1
2023-01-13,00:06:00,Friday,downsview park station,SUUT,20,25,S,YU,5871,13,1,0,6,1
2023-01-13,01:03:00,Friday,st george station,MUIR,8,13,S,YU,5381,13,1,1,3,1
2023-01-13,18:59:00,Friday,bayview station,PUOPO,3,8,E,SHP,6181,13,1,18,59,1
2023-01-13,01:17:00,Friday,bayview station,TUO,3,8,E,SHP,6176,13,1,1,17,1
2023-01-14,09:07:00,Saturday,mccowan station,ERDO,10,16,S,SRT,3011,14,1,9,7,1
2023-01-14,05:49:00,Saturday,eglinton station,MUATC,8,0,N,YU,5421,14,1,5,49,1
2023-01-14,06:19:00,Saturday,kipling station,MUDD,5,10,E,BD,5155,14,1,6,19,1
2023-01-14,08:07:00,Saturday,osgoode station,SUUT,25,31,N,YU,5876,14,1,8,7,1
2023-01-14,12:47:00,Saturday,pioneer village  station,MUSAN,4,8,S,YU,5696,14,1,12,47,1
2023-01-14,13:39:00,Saturday,st clair station,MUI,14,18,S,YU,5416,14,1,13,39,1
2023-01-14,14:41:00,Saturday,main street station,EUDO,11,15,W,BD,5012,14,1,14,41,1
2023-01-14,17:01:00,Saturday,kennedy station,TUO,4,8,W,BD,5031,14,1,17,1,1
2023-01-14,17:02:00,Saturday,museum station,SUDP,13,17,S,YU,5991,14,1,17,2,1
2023-01-14,18:59:00,Saturday,dufferin station,SUDP,6,10,W,BD,5151,14,1,18,59,1
2023-01-14,19:26:00,Saturday,eglinton station,SUDP,6,11,N,YU,5716,14,1,19,26,1
2023-01-14,20:50:00,Saturday,keele station,SUUT,5,10,W,BD,5106,14,1,20,50,1
2023-01-14,21:44:00,Saturday,dundas station,MUPAA,5,10,N,YU,5421,14,1,21,44,1
2023-01-14,12:27:00,Saturday,coxwell station,MUI,24,29,E,BD,5295,14,1,12,27,1
2023-01-14,01:19:00,Saturday,don mills station,SUDP,6,11,unknown,SHP,6156,14,1,1,19,1
2023-01-15,09:00:00,Sunday,sheppard yonge station,PUOPO,6,12,S,YU,5536,15,1,9,0,1
2023-01-15,09:01:00,Sunday,st george station,PUTDN,5,9,W,BD,5305,15,1,9,1,1
2023-01-15,11:28:00,Sunday,spadina station,MUIR,7,11,S,YU,5923,15,1,11,28,1
2023-01-15,11:39:00,Sunday,bay station,SUDP,14,18,E,BD,5161,15,1,11,39,1
2023-01-15,12:17:00,Sunday,spadina station,SUEAS,9,13,S,YU,5501,15,1,12,17,1
2023-01-15,15:13:00,Sunday,downsview park station,PUOPO,4,8,S,YU,5991,15,1,15,13,1
2023-01-15,15:31:00,Sunday,queens park station,PUSAC,4,8,N,YU,5856,15,1,15,31,1
2023-01-15,16:56:00,Sunday,union station,SUDP,9,13,S,YU,5996,15,1,16,56,1
2023-01-15,16:56:00,Sunday,christie station,SUDP,4,9,W,BD,5052,15,1,16,56,1
2023-01-15,17:49:00,Sunday,wellesley station,MUPAA,5,9,S,YU,5766,15,1,17,49,1
2023-01-15,21:37:00,Sunday,old mill station,SUAP,14,20,E,BD,5282,15,1,21,37,1
2023-01-15,01:17:00,Sunday,woodbine station,SUUT,11,17,W,BD,5089,15,1,1,17,1
2023-01-15,17:28:00,Sunday,glencairn station,MUIR,16,20,N,SHP,5996,15,1,17,28,1
2023-01-16,06:56:00,Monday,yorkdale station,PUOPO,4,7,S,YU,5651,16,1,6,56,1
2023-01-16,07:03:00,Monday,lawrence west station,PUOPO,3,6,S,YU,5651,16,1,7,3,1
2023-01-16,08:31:00,Monday,lawrence west station,MUPAA,4,6,S,YU,6056,16,1,8,31,1
2023-01-16,10:03:00,Monday,sheppard west station,SUDP,3,6,S,YU,5476,16,1,10,3,1
2023-01-16,11:15:00,Monday,old mill station,MUSAN,3,6,E,BD,5077,16,1,11,15,1
2023-01-16,11:54:00,Monday,rosedale station,PUOPO,8,11,S,YU,5616,16,1,11,54,1
2023-01-16,11:57:00,Monday,museum station,PUOPO,5,8,N,YU,5471,16,1,11,57,1
2023-01-16,12:57:00,Monday,museum station,PUEO,3,6,N,YU,5921,16,1,12,57,1
2023-01-16,13:00:00,Monday,highway 407 station,MUATC,3,6,N,YU,6006,16,1,13,0,1
2023-01-16,13:02:00,Monday,rosedale station,PUEO,3,6,N,YU,5416,16,1,13,2,1
2023-01-16,13:08:00,Monday,museum station,MUIR,18,21,S,YU,5476,16,1,13,8,1
2023-01-16,14:06:00,Monday,spadina station,EUDO,6,9,S,YU,5731,16,1,14,6,1
2023-01-16,15:33:00,Monday,kennedy station,MUDD,3,6,W,BD,5312,16,1,15,33,1
2023-01-16,16:53:00,Monday,spadina station,SUO,10,13,N,YU,5411,16,1,16,53,1
2023-01-16,16:53:00,Monday,spadina station,SUO,10,13,W,BD,5146,16,1,16,53,1
2023-01-16,18:24:00,Monday,coxwell station,MUI,7,10,E,BD,5178,16,1,18,24,1
2023-01-16,18:56:00,Monday,st clair station,MUIR,7,10,N,YU,5901,16,1,18,56,1
2023-01-16,19:49:00,Monday,eglinton west station,PUOPO,5,8,S,YU,5891,16,1,19,49,1
2023-01-16,01:44:00,Monday,coxwell station,MUDD,12,18,E,BD,5012,16,1,1,44,1
2023-01-16,14:39:00,Monday,bessarion station,TUMVS,5,10,E,SHP,6151,16,1,14,39,1
2023-01-17,07:51:00,Tuesday,vaughan mc station,MUO,3,5,S,YU,6091,17,1,7,51,1
2023-01-17,09:55:00,Tuesday,eglinton west station,SUDP,9,12,N,YU,5646,17,1,9,55,1
2023-01-17,13:50:00,Tuesday,vaughan mc station,SUO,3,6,S,YU,5436,17,1,13,50,1
2023-01-17,14:10:00,Tuesday,queens park station,TUO,15,18,S,YU,5926,17,1,14,10,1
2023-01-17,14:42:00,Tuesday,highway 407 station,TUO,7,10,N,YU,5476,17,1,14,42,1
2023-01-17,15:49:00,Tuesday,wilson station,MUATC,4,6,S,YU,5596,17,1,15,49,1
2023-01-17,16:45:00,Tuesday,wilson station,TUNIP,3,6,S,YU,6036,17,1,16,45,1
2023-01-17,17:12:00,Tuesday,st george station,MUIS,6,9,N,YU,5996,17,1,17,12,1
2023-01-17,17:49:00,Tuesday,dundas station,MUATC,7,9,N,YU,5956,17,1,17,49,1
2023-01-17,18:06:00,Tuesday,bathurst station,EUPI,9,12,E,BD,5206,17,1,18,6,1
2023-01-17,18:54:00,Tuesday,wilson station,MUATC,9,12,S,YU,5945,17,1,18,54,1
2023-01-17,19:10:00,Tuesday,queens park station,SUDP,7,10,N,YU,6016,17,1,19,10,1
2023-01-17,20:31:00,Tuesday,dundas station,SUDP,19,22,N,YU,5911,17,1,20,31,1
2023-01-17,22:43:00,Tuesday,spadina station,SUUT,6,10,E,BD,5052,17,1,22,43,1
2023-01-17,23:17:00,Tuesday,kipling station,MUSAN,4,8,E,BD,5300,17,1,23,17,1
2023-01-17,23:28:00,Tuesday,lawrence station,MUPLB,30,35,S,YU,5976,17,1,23,28,1
2023-01-17,23:44:00,Tuesday,wellesley station,SUDP,9,14,S,YU,5666,17,1,23,44,1
2023-01-18,06:45:00,Wednesday,davisville station,MUSAN,3,6,S,YU,5696,18,1,6,45,1
2023-01-18,07:20:00,Wednesday,woodbine station,MUI,3,6,W,BD,5223,18,1,7,20,1
2023-01-18,12:16:00,Wednesday,rosedale station,PUOPO,5,8,S,YU,5521,18,1,12,16,1
2023-01-18,12:21:00,Wednesday,dupont station,EUVA,3,6,S,YU,5986,18,1,12,21,1
2023-01-18,12:38:00,Wednesday,wellesley station,MUPR1,3,6,S,YU,6091,18,1,12,38,1
2023-01-18,12:45:00,Wednesday,lawrence station,MUATC,10,13,S,YU,5561,18,1,12,45,1
2023-01-18,13:42:00,Wednesday,sheppard west station,MUATC,3,6,N,YU,5676,18,1,13,42,1
2023-01-18,14:46:00,Wednesday,college station,PUOPO,3,6,S,YU,5991,18,1,14,46,1
2023-01-18,15:46:00,Wednesday,old mill station,SUUT,15,18,W,BD,5191,18,1,15,46,1
2023-01-18,19:04:00,Wednesday,st george station,SUDP,4,6,N,YU,5886,18,1,19,4,1
2023-01-18,19:17:00,Wednesday,chester station,SUDP,5,9,E,BD,5038,18,1,19,17,1
2023-01-18,19:56:00,Wednesday,christie station,SUAP,4,8,W,BD,5077,18,1,19,56,1
2023-01-18,20:01:00,Wednesday,kennedy station,MUTO,4,8,W,BD,5058,18,1,20,1,1
2023-01-18,23:01:00,Wednesday,kennedy station,MUTO,4,8,unknown,BD,0,18,1,23,1,1
2023-01-18,00:13:00,Wednesday,eglinton station,SUDP,16,21,N,YU,5686,18,1,0,13,1
2023-01-18,00:16:00,Wednesday,victoria park station,SUO,4,8,W,BD,5122,18,1,0,16,1
2023-01-18,00:54:00,Wednesday,finch station,MUIR,5,10,S,YU,5571,18,1,0,54,1
2023-01-18,00:56:00,Wednesday,dundas station,SUUT,5,10,N,YU,5901,18,1,0,56,1
2023-01-18,07:29:00,Wednesday,leslie station,TUMVS,8,13,W,SHP,6156,18,1,7,29,1
2023-01-19,05:30:00,Thursday,york mills station,MUATC,3,0,N,YU,5436,19,1,5,30,1
2023-01-19,13:14:00,Thursday,kennedy station,MRTO,12,19,N,SRT,3003,19,1,13,14,1
2023-01-19,06:07:00,Thursday,greenwood station,EUDO,3,6,E,BD,5371,19,1,6,7,1
2023-01-19,08:43:00,Thursday,sheppard yonge station,PUOPO,4,7,S,YU,5431,19,1,8,43,1
2023-01-19,08:55:00,Thursday,queen station,EULT,3,6,S,YU,6136,19,1,8,55,1
2023-01-19,10:13:00,Thursday,sheppard west station,MUD,4,7,N,YU,5476,19,1,10,13,1
2023-01-19,11:09:00,Thursday,st george station,MUD,3,6,W,BD,5166,19,1,11,9,1
2023-01-19,13:04:00,Thursday,lawrence station,PUTO,18,21,N,YU,6111,19,1,13,4,1
2023-01-19,13:47:00,Thursday,christie station,MUIRS,4,7,W,BD,5046,19,1,13,47,1
2023-01-19,15:51:00,Thursday,museum station,SUDP,9,12,N,YU,6041,19,1,15,51,1
2023-01-19,16:37:00,Thursday,jane station,MUPAA,3,6,W,BD,5198,19,1,16,37,1
2023-01-19,17:32:00,Thursday,york mills station,EUECD,6,9,S,YU,5736,19,1,17,32,1
2023-01-19,18:09:00,Thursday,high park station,MUPAA,3,6,W,BD,5089,19,1,18,9,1
2023-01-19,18:45:00,Thursday,ossington station,MUIR,22,26,E,BD,5177,19,1,18,45,1
2023-01-19,20:32:00,Thursday,kennedy station,MUIR,4,8,E,BD,5046,19,1,20,32,1
2023-01-19,21:39:00,Thursday,sherbourne station,SUDP,4,8,E,BD,5058,19,1,21,39,1
2023-01-19,22:14:00,Thursday,victoria park station,MUO,4,8,E,BD,5346,19,1,22,14,1
2023-01-19,23:06:00,Thursday,high park station,SUUT,8,12,E,BD,5058,19,1,23,6,1
2023-01-19,23:50:00,Thursday,finch station,TUNIP,4,9,S,YU,6006,19,1,23,50,1
2023-01-19,00:59:00,Thursday,greenwood station,PUSSW,4,8,W,BD,5172,19,1,0,59,1
2023-01-20,06:35:00,Friday,highway 407 station,PUOPO,5,10,S,YU,5991,20,1,6,35,1
2023-01-20,06:39:00,Friday,wilson station,PUOPO,3,6,S,YU,6011,20,1,6,39,1
2023-01-20,09:13:00,Friday,bloor yonge station,SUO,5,8,N,YU,5721,20,1,9,13,1
2023-01-20,11:37:00,Friday,dufferin station,MUTO,3,6,W,BD,5004,20,1,11,37,1
2023-01-20,12:24:00,Friday,bloor yonge station,SUDP,9,12,E,BD,0,20,1,12,24,1
2023-01-20,12:33:00,Friday,rosedale station,SUO,9,12,N,YU,5961,20,1,12,33,1
2023-01-20,13:12:00,Friday,victoria park station,SUDP,3,6,E,BD,5157,20,1,13,12,1
2023-01-20,13:55:00,Friday,dundas west station,TUMVS,3,6,W,BD,5286,20,1,13,55,1
2023-01-20,14:26:00,Friday,sheppard west station,SUUT,16,19,N,YU,5812,20,1,14,26,1
2023-01-20,15:53:00,Friday,kipling station,SUDP,3,6,E,BD,5080,20,1,15,53,1
2023-01-20,15:56:00,Friday,warden station,SUUT,6,9,W,BD,5371,20,1,15,56,1
2023-01-20,18:19:00,Friday,bay station,MUPAA,3,6,W,BD,5089,20,1,18,19,1
2023-01-20,19:23:00,Friday,jane station,MUSC,4,8,E,BD,5290,20,1,19,23,1
2023-01-20,20:00:00,Friday,pioneer village  station,TUO,19,22,N,YU,5616,20,1,20,0,1
2023-01-20,21:20:00,Friday,woodbine station,EUDO,13,18,W,BD,5292,20,1,21,20,1
2023-01-20,23:33:00,Friday,sheppard west station,SUDP,5,10,N,YU,5996,20,1,23,33,1
2023-01-20,00:11:00,Friday,bloor yonge station,MUIS,5,10,N,YU,5381,20,1,0,11,1
2023-01-20,00:27:00,Friday,kennedy station,SUO,4,8,W,BD,5310,20,1,0,27,1
2023-01-20,14:52:00,Friday,bayview station,EUSC,5,10,E,SHP,6181,20,1,14,52,1
2023-01-21,11:36:00,Saturday,mccowan station,MRTO,6,12,S,SRT,3003,21,1,11,36,1
2023-01-21,06:38:00,Saturday,north york centre station,PUOPO,4,10,S,YU,5991,21,1,6,38,1
2023-01-21,12:37:00,Saturday,mccowan station,MRTO,6,12,S,SRT,3017,21,1,12,37,1
2023-01-21,06:44:00,Saturday,sheppard yonge station,PUOPO,6,12,S,YU,5991,21,1,6,44,1
2023-01-21,20:03:00,Saturday,mccowan station,MRTO,8,15,N,SRT,3003,21,1,20,3,1
2023-01-21,07:17:00,Saturday,broadview station,SUO,3,8,W,BD,5151,21,1,7,17,1
2023-01-21,23:18:00,Saturday,scarborough centre station,MRTO,4,11,S,SRT,302,21,1,23,18,1
2023-01-21,08:39:00,Saturday,broadview station,SUDP,4,9,E,BD,5093,21,1,8,39,1
2023-01-21,09:01:00,Saturday,lawrence west station,MUI,3,9,S,YU,5416,21,1,9,1,1
2023-01-21,12:12:00,Saturday,union station,MUSAN,4,8,N,YU,5611,21,1,12,12,1
2023-01-21,15:26:00,Saturday,dufferin station,MUI,15,19,E,BD,5093,21,1,15,26,1
2023-01-21,15:31:00,Saturday,st clair station,MUSAN,4,8,S,YU,5386,21,1,15,31,1
2023-01-21,17:31:00,Saturday,coxwell station,EUDO,5,9,E,BD,5083,21,1,17,31,1
2023-01-21,18:22:00,Saturday,high park station,MUSC,3,7,E,BD,5079,21,1,18,22,1
2023-01-21,18:37:00,Saturday,chester station,PUTSC,4,8,E,BD,0,21,1,18,37,1
2023-01-21,18:59:00,Saturday,lansdowne station,EUCD,7,11,E,BD,5083,21,1,18,59,1
2023-01-21,21:42:00,Saturday,st clair station,SUDP,6,11,S,YU,5696,21,1,21,42,1
2023-01-21,00:02:00,Saturday,rosedale station,SUO,6,12,N,YU,5481,21,1,0,2,1
2023-01-21,20:48:00,Saturday,sheppard yonge station,MUSAN,6,12,E,SHP,6166,21,1,20,48,1
2023-01-21,22:43:00,Saturday,leslie station,PUOPO,10,15,E,SHP,6181,21,1,22,43,1
2023-01-22,08:04:00,Sunday,keele station,SUG,5,10,W,BD,5066,22,1,8,4,1
2023-01-22,08:19:00,Sunday,kennedy station,MUTO,3,8,W,BD,5336,22,1,8,19,1
2023-01-22,08:59:00,Sunday,bloor yonge station,MUPAA,6,12,S,YU,6026,22,1,8,59,1
2023-01-22,12:56:00,Sunday,woodbine station,MUI,14,18,E,BD,5192,22,1,12,56,1
2023-01-22,12:59:00,Sunday,davisville station,MUATC,3,6,N,YU,5731,22,1,12,59,1
2023-01-22,15:00:00,Sunday,eglinton station,SUPOL,5,9,N,YU,5936,22,1,15,0,1
2023-01-22,15:22:00,Sunday,pape station,MUI,9,13,W,BD,5218,22,1,15,22,1
2023-01-22,16:03:00,Sunday,sherbourne station,SUO,3,7,E,BD,5321,22,1,16,3,1
2023-01-22,16:28:00,Sunday,college station,SUO,22,26,N,YU,6061,22,1,16,28,1
2023-01-22,17:00:00,Sunday,dundas west station,SUDP,4,8,W,BD,5328,22,1,17,0,1
2023-01-22,18:06:00,Sunday,wilson station,MUSAN,3,9,N,YU,5641,22,1,18,6,1
2023-01-22,19:49:00,Sunday,eglinton station,TUO,6,12,N,YU,5821,22,1,19,49,1
2023-01-22,21:26:00,Sunday,st patrick station,SUDP,22,28,S,YU,6071,22,1,21,26,1
2023-01-22,22:30:00,Sunday,kipling station,TUNOA,5,10,E,BD,0,22,1,22,30,1
2023-01-22,23:55:00,Sunday,st george station,PUSRA,9,15,E,BD,5170,22,1,23,55,1
2023-01-22,00:11:00,Sunday,pape station,PUSRA,6,12,E,BD,5170,22,1,0,11,1
2023-01-22,00:39:00,Sunday,kennedy station,SUDP,6,12,W,BD,5288,22,1,0,39,1
2023-01-22,00:54:00,Sunday,downsview park station,MUPAA,5,11,N,YU,5731,22,1,0,54,1
2023-01-22,01:11:00,Sunday,wilson station,SUDP,3,9,E,YU,6066,22,1,1,11,1
2023-01-23,15:55:00,Monday,lawrence east station,MRTO,3,8,N,SRT,3003,23,1,15,55,1
2023-01-23,23:58:00,Monday,lawrence east station,SRO,28,33,N,SRT,3011,23,1,23,58,1
2023-01-23,05:59:00,Monday,keele station,EUBO,4,8,W,BD,5269,23,1,5,59,1
2023-01-23,07:05:00,Monday,jane station,MUPAA,3,6,W,BD,5186,23,1,7,5,1
2023-01-23,07:55:00,Monday,college station,MUI,5,7,N,YU,6046,23,1,7,55,1
2023-01-23,11:11:00,Monday,dundas station,PUOPO,3,6,S,YU,5551,23,1,11,11,1
2023-01-23,11:26:00,Monday,old mill station,SUEAS,8,11,W,BD,5096,23,1,11,26,1
2023-01-23,12:50:00,Monday,bathurst station,MUPAA,9,12,E,BD,5034,23,1,12,50,1
2023-01-23,13:08:00,Monday,st george station,MUI,18,21,E,BD,5328,23,1,13,8,1
2023-01-23,13:31:00,Monday,ossington station,MUDD,8,11,E,BD,5160,23,1,13,31,1
2023-01-23,13:49:00,Monday,eglinton station,SUDP,4,7,S,YU,5621,23,1,13,49,1
2023-01-23,14:07:00,Monday,coxwell station,TUSUP,4,7,E,BD,5070,23,1,14,7,1
2023-01-23,14:29:00,Monday,coxwell station,SUDP,3,6,W,BD,5135,23,1,14,29,1
2023-01-23,16:05:00,Monday,st clair station,SUDP,6,9,N,YU,6096,23,1,16,5,1
2023-01-23,16:15:00,Monday,runnymede station,SUDP,9,12,E,BD,5087,23,1,16,15,1
2023-01-23,16:25:00,Monday,st andrew station,SUDP,5,8,N,YU,5571,23,1,16,25,1
2023-01-23,16:33:00,Monday,bloor yonge station,MUD,5,8,W,BD,5072,23,1,16,33,1
2023-01-23,17:20:00,Monday,runnymede station,EUDO,3,6,E,BD,5010,23,1,17,20,1
2023-01-23,19:42:00,Monday,osgoode station,SUDP,5,8,N,YU,5391,23,1,19,42,1
2023-01-23,21:46:00,Monday,vaughan mc station,MUATC,6,9,S,YU,5956,23,1,21,46,1
2023-01-23,21:57:00,Monday,york university  station,MUPAA,3,6,S,YU,5831,23,1,21,57,1
2023-01-23,22:28:00,Monday,st clair station,SUDP,4,9,S,YU,5525,23,1,22,28,1
2023-01-23,23:33:00,Monday,davisville station,TUO,4,8,N,YU,6066,23,1,23,33,1
2023-01-23,23:41:00,Monday,queen station,MUPAA,4,9,S,YU,5966,23,1,23,41,1
2023-01-23,00:32:00,Monday,victoria park station,SUAP,23,28,W,BD,5093,23,1,0,32,1
2023-01-23,01:28:00,Monday,lansdowne station,SUPOL,15,19,W,BD,5085,23,1,1,28,1
2023-01-23,01:40:00,Monday,spadina station,SUUT,20,25,N,YU,5876,23,1,1,40,1
2023-01-24,15:40:00,Tuesday,kennedy station,MRTO,10,15,N,SRT,3007,24,1,15,40,1
2023-01-24,06:02:00,Tuesday,york mills station,PUSAC,3,0,N,YU,6131,24,1,6,2,1
2023-01-24,06:19:00,Tuesday,coxwell station,EUNT,3,6,W,BD,5135,24,1,6,19,1
2023-01-24,06:26:00,Tuesday,vaughan mc station,PUOPO,4,6,S,YU,6061,24,1,6,26,1
2023-01-24,06:36:00,Tuesday,highway 407 station,PUOPO,3,5,S,YU,6061,24,1,6,36,1
2023-01-24,07:06:00,Tuesday,york mills station,MUPAA,4,6,S,YU,5931,24,1,7,6,1
2023-01-24,07:34:00,Tuesday,davisville station,MUPAA,4,6,S,YU,5661,24,1,7,34,1
2023-01-24,07:56:00,Tuesday,wilson station,EUYRD,3,5,S,YU,5676,24,1,7,56,1
2023-01-24,08:48:00,Tuesday,union station,MUTO,3,5,S,YU,0,24,1,8,48,1
2023-01-24,10:20:00,Tuesday,davisville station,SUDP,3,6,N,YU,5411,24,1,10,20,1
2023-01-24,13:42:00,Tuesday,coxwell station,TUNIP,4,7,E,BD,5328,24,1,13,42,1
2023-01-24,14:06:00,Tuesday,sherbourne station,MUDD,11,14,W,BD,5093,24,1,14,6,1
2023-01-24,14:35:00,Tuesday,osgoode station,MUSAN,3,6,N,YU,5696,24,1,14,35,1
2023-01-24,14:44:00,Tuesday,college station,MUIR,5,8,N,YU,5936,24,1,14,44,1
2023-01-24,16:07:00,Tuesday,kipling station,SUAE,3,6,E,BD,5357,24,1,16,7,1
2023-01-24,18:02:00,Tuesday,dupont station,MUPAA,3,6,S,YU,6016,24,1,18,2,1
2023-01-24,18:33:00,Tuesday,lansdowne station,SUO,16,19,W,BD,5110,24,1,18,33,1
2023-01-24,18:51:00,Tuesday,warden station,MUD,9,13,W,BD,5269,24,1,18,51,1
2023-01-24,19:06:00,Tuesday,high park station,MUPAA,4,8,E,BD,5325,24,1,19,6,1
2023-01-24,19:19:00,Tuesday,bathurst station,EUNT,6,10,W,BD,5345,24,1,19,19,1
2023-01-24,19:34:00,Tuesday,st patrick station,SUDP,5,8,S,YU,5766,24,1,19,34,1
2023-01-24,19:52:00,Tuesday,dundas station,SUDP,6,9,S,YU,5496,24,1,19,52,1
2023-01-24,20:26:00,Tuesday,kennedy station,MUSAN,4,8,W,BD,5218,24,1,20,26,1
2023-01-24,20:57:00,Tuesday,victoria park station,MUSAN,3,7,W,BD,5296,24,1,20,57,1
2023-01-24,21:06:00,Tuesday,greenwood station,MUSAN,3,7,W,BD,5295,24,1,21,6,1
2023-01-24,22:16:00,Tuesday,yorkdale station,SUDP,18,23,S,YU,6011,24,1,22,16,1
2023-01-24,22:29:00,Tuesday,summerhill station,SUEAS,10,15,S,YU,5766,24,1,22,29,1
2023-01-24,23:09:00,Tuesday,islington station,SUPOL,6,10,W,BD,5125,24,1,23,9,1
2023-01-24,00:37:00,Tuesday,keele station,PUSTS,6,12,E,BD,5135,24,1,0,37,1
2023-01-25,02:18:00,Wednesday,warden station,EUME,28,0,E,BD,5072,25,1,2,18,1
2023-01-25,05:50:00,Wednesday,woodbine station,EUCD,5,0,W,BD,5070,25,1,5,50,1
2023-01-25,06:19:00,Wednesday,eglinton station,EUNT,4,7,N,YU,5456,25,1,6,19,1
2023-01-25,06:23:00,Wednesday,greenwood station,PUSSW,3,6,W,BD,5345,25,1,6,23,1
2023-01-25,06:45:00,Wednesday,dundas station,EUO,7,9,N,YU,5866,25,1,6,45,1
2023-01-25,07:22:00,Wednesday,college station,SUDP,4,6,S,YU,5571,25,1,7,22,1
2023-01-25,07:45:00,Wednesday,castle frank station,MUDD,7,10,W,BD,5336,25,1,7,45,1
2023-01-25,08:36:00,Wednesday,wilson station,PUMO,2,4,N,YU,5626,25,1,8,36,1
2023-01-25,08:48:00,Wednesday,pape station,SUDP,5,8,E,BD,5099,25,1,8,48,1
2023-01-25,09:03:00,Wednesday,victoria park station,TUMVS,3,6,E,BD,5099,25,1,9,3,1
2023-01-25,15:02:00,Wednesday,keele station,SUDP,3,6,W,BD,5039,25,1,15,2,1
2023-01-25,15:06:00,Wednesday,finch station,MUSAN,4,7,S,YU,5931,25,1,15,6,1
2023-01-25,15:35:00,Wednesday,old mill station,TUOS,3,6,W,BD,5276,25,1,15,35,1
2023-01-25,15:48:00,Wednesday,davisville station,PUSO,3,6,S,YU,5576,25,1,15,48,1
2023-01-25,16:21:00,Wednesday,christie station,SUDP,6,9,W,BD,5019,25,1,16,21,1
2023-01-25,18:23:00,Wednesday,main street station,TUMVS,3,6,W,BD,5362,25,1,18,23,1
2023-01-25,18:37:00,Wednesday,king station,MUATC,3,6,N,YU,5576,25,1,18,37,1
2023-01-25,18:45:00,Wednesday,spadina station,MUIR,5,8,N,YU,5696,25,1,18,45,1
2023-01-25,21:59:00,Wednesday,summerhill station,MUSAN,6,11,S,YU,5941,25,1,21,59,1
2023-01-25,22:57:00,Wednesday,st clair west station,SUDP,6,11,S,YU,5406,25,1,22,57,1
